popularity,duration_ms,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
57,245501,2012-06-19,0.685,0.684,11,-7.991,1,0.0504,0.236,3.43e-05,0.97,0.779,168.017
52,165026,2015-04-09,0.746,0.733,6,-6.376,0,0.124,0.378,0.0,0.124,0.539,100.168
52,237300,2015-06-16,0.742,0.479,10,-5.83,1,0.0551,0.29,0.0,0.391,0.346,119.951
39,199973,2011-02-04,0.625,0.839,11,-7.497,0,0.0657,0.21,0.0195,0.118,0.324,149.994
61,272453,2014-01-01,0.652,0.836,2,-7.179,0,0.153,0.377,0.0,0.138,0.162,123.946
43,221173,2010-01-01,0.737,0.947,2,-3.538,1,0.0582,0.0504,0.0,0.125,0.96,124.015
50,252307,2011-06-17,0.673,0.934,3,-3.206,1,0.156,0.161,0.0,0.279,0.485,129.027
56,227760,2010-10-05,0.559,0.807,5,-3.887,0,0.0304,0.117,4.46e-06,0.148,0.543,140.081
59,277579,2021-04-09,0.448,0.974,2,-4.433,0,0.0844,0.00454,6.81e-06,0.186,0.156,138.032
67,254013,2017-04-07,0.436,0.473,1,-7.24,1,0.0307,0.588,4.35e-05,0.103,0.242,108.906
48,281360,2018-07-27,0.421,0.286,4,-6.332,1,0.0364,0.884,2.86e-06,0.17,0.152,175.504
64,278827,2013-08-23,0.871,0.743,2,-5.442,1,0.277,0.00212,0.0,0.141,0.576,130.977
57,231853,2017-02-13,0.595,0.939,8,-3.413,1,0.141,0.00215,0.0,0.935,0.653,110.04
42,258360,2020-09-11,0.719,0.599,7,-8.174,0,0.0524,0.458,5.71e-05,0.355,0.874,92.021
55,207952,2012-01-01,0.425,0.746,7,-2.978,1,0.0339,0.00821,0.00048,0.265,0.352,89.058
64,198332,2018-02-14,0.87,0.72,11,-7.679,1,0.0413,0.17,0.0908,0.0686,0.832,92.006
72,119432,2020-06-26,0.561,0.964,1,-6.593,1,0.522,0.0118,3.78e-06,0.875,0.452,160.088
62,208867,2010-11-19,0.863,0.667,0,-3.891,1,0.0508,0.0154,0.000341,0.125,0.892,120.011
69,214740,2015-01-01,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06
74,255894,2020-07-24,0.456,0.263,0,-10.63,1,0.0332,0.806,0.0,0.0749,0.111,129.86
0,178390,2012-09-20,0.629,0.287,1,-17.455,1,0.895,0.447,0.0,0.258,0.774,83.068
55,264533,2010-11-15,0.592,0.917,9,-1.278,1,0.0275,0.00637,1.3e-06,0.112,0.682,127.439
48,202573,2010-01-01,0.606,0.902,10,-5.41,0,0.0514,0.0188,0.0,0.0534,0.876,132.615
68,211267,2019-04-26,0.507,0.644,4,-7.485,1,0.0641,0.00413,0.0,0.217,0.172,179.913
12,173413,2017-11-24,0.544,0.87,6,-5.338,0,0.04,0.00879,0.0,0.139,0.684,110.83
72,223920,2020-01-31,0.638,0.648,11,-5.873,1,0.0471,0.0973,0.0,0.122,0.508,118.993
66,192000,2017-02-17,0.81,0.735,8,-4.522,1,0.171,0.00454,0.0828,0.115,0.134,119.994
60,213677,2019-09-20,0.39,0.646,6,-3.961,1,0.0372,0.0904,0.0,0.114,0.271,120.755
10,192800,2020-09-25,0.588,0.925,0,-5.584,1,0.16,0.0897,4.89e-06,0.0881,0.759,99.83
30,284124,2013-07-12,0.673,0.781,2,-4.232,1,0.238,0.32,0.0,0.121,0.872,170.052
0,170813,2021-04-12,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98
71,187211,2019-07-08,0.923,0.486,1,-7.42,1,0.369,0.495,0.0,0.175,0.388,140.001
49,213069,2015-09-25,0.75,0.74,6,-3.096,1,0.0573,0.00451,0.0,0.162,0.474,128.05
73,219933,2020-02-14,0.825,0.483,8,-5.746,0,0.08,0.538,1.48e-05,0.204,0.892,139.98
11,201530,2019-12-13,0.359,0.669,0,-7.714,1,0.0402,0.321,0.00262,0.105,0.153,130.185
55,236452,2017-10-07,0.906,0.61,6,-7.683,0,0.0792,0.108,0.000147,0.0851,0.422,130.002
75,126444,2020-11-20,0.706,0.76,8,-4.702,1,0.0369,0.0599,1.46e-06,0.202,0.564,95.499
58,241173,2019-12-11,0.397,0.527,5,-9.625,1,0.0263,0.0503,0.008,0.12,0.796,169.015
15,253467,2016-03-11,0.586,0.877,9,-6.844,0,0.0443,0.00314,0.122,0.253,0.701,122.559
61,185813,2010-11-19,0.709,0.71,7,-5.873,1,0.0338,0.231,0.0,0.0946,0.831,149.061
55,171093,2013-01-01,0.556,0.978,7,-3.291,1,0.0524,0.01,0.0,0.274,0.678,128.658
66,274632,2014-06-17,0.693,0.367,3,-11.66,1,0.0323,0.351,2.9e-05,0.111,0.286,129.879
59,212632,2016-03-11,0.681,0.616,1,-9.173,1,0.0366,0.00539,0.00403,0.0635,0.121,113.995
73,141123,2020-07-17,0.796,0.683,10,-5.165,0,0.277,0.0111,2.58e-06,0.126,0.737,173.852
34,214265,2017-11-03,0.783,0.61,7,-6.124,1,0.0696,0.343,0.0,0.0983,0.418,100.047
2,256240,2015-07-10,0.564,0.849,5,-7.604,1,0.0501,0.00314,0.0,0.148,0.462,95.208
63,243992,2021-04-05,0.413,0.64,8,-5.811,1,0.0427,0.273,0.0,0.11,0.149,75.245
2,227000,2013,0.67,0.704,0,-6.625,1,0.0519,0.0468,0.0,0.2,0.545,127.948
0,229800,2015-03-12,0.539,0.443,2,-7.361,1,0.0254,0.15,1.34e-05,0.0834,0.23,90.098
70,263173,2010-11-16,0.692,0.786,2,-2.959,1,0.069,0.23,0.0,0.0797,0.583,100.025
50,167307,2014-06-17,0.338,0.818,3,-5.666,1,0.0739,0.0231,0.0,0.129,0.696,118.635
7,284987,2019-12-26,0.758,0.703,9,-8.705,0,0.0516,0.00198,0.0677,0.0191,0.9,127.99
67,198880,2018-12-14,0.655,0.672,1,-4.966,1,0.0581,0.253,0.0,0.312,0.675,98.005
49,230267,2018-09-14,0.692,0.658,5,-7.396,1,0.0396,0.0855,1.85e-05,0.119,0.485,100.997
54,168213,2020-01-24,0.731,0.727,0,-5.83,1,0.0408,0.24,1.01e-05,0.104,0.778,139.987
51,272600,2015-03-20,0.424,0.452,5,-8.816,1,0.0624,0.092,0.00044,0.11,0.205,129.768
0,258848,2019-06-27,0.579,0.947,2,-3.039,0,0.127,0.00126,0.0,0.126,0.334,133.01
11,195893,2020-12-29,0.499,0.306,5,-10.804,1,0.0286,0.634,0.0,0.268,0.164,138.011
59,201387,2015-07-17,0.422,0.969,1,-3.56,0,0.0556,0.00054,0.0,0.281,0.577,171.99
2,281669,2017-12-01,0.575,0.831,0,-5.627,1,0.0398,0.00111,3.13e-06,0.571,0.148,126.119
12,208298,2018-12-14,0.458,0.928,10,-3.399,0,0.0668,0.00503,1.09e-05,0.274,0.289,128.004
75,229813,2017-05-12,0.386,0.407,6,-7.095,0,0.0268,0.234,1.86e-06,0.0999,0.456,69.387
80,172185,2020-12-24,0.877,0.677,5,-4.969,0,0.356,0.0439,0.0,0.0986,0.627,144.941
7,189000,2021-01-07,0.631,0.853,8,-4.514,1,0.0912,0.0622,0.0,0.0603,0.614,103.834
60,228160,2010-01-01,0.912,0.673,2,-8.91,1,0.109,0.0995,0.0,0.103,0.123,120.157
48,277324,2016-01-22,0.821,0.675,7,-6.661,0,0.0709,0.228,0.019,0.0765,0.554,116.013
68,175517,2016-10-28,0.309,0.544,9,-9.621,1,0.352,0.155,0.000265,0.0727,0.16,180.979
57,227760,2010-10-05,0.559,0.807,5,-3.887,0,0.0304,0.117,4.46e-06,0.148,0.543,140.081
47,63830,2015-05-25,0.853,0.37,7,-13.833,1,0.0814,0.487,0.000162,0.349,0.699,93.958
23,162046,2014-02-09,0.674,0.595,9,-10.599,1,0.0333,0.239,0.0,0.112,0.763,105.852
59,239960,2014-01-01,0.236,0.971,6,-3.98,0,0.0987,0.000759,3.87e-05,0.172,0.403,159.001
54,248460,2011,0.462,0.763,0,-7.371,1,0.0411,0.00305,0.000652,0.0955,0.3,146.091
57,216120,2012-04-27,0.677,0.722,7,-7.088,1,0.0522,0.0213,0.0,0.207,0.0483,125.091
65,201999,2019-03-21,0.694,0.757,11,-6.899,0,0.167,0.272,0.000161,0.0995,0.703,97.167
55,163200,2020-06-17,0.906,0.462,1,-7.533,1,0.0763,0.17,0.000369,0.0888,0.31,100.011
49,232006,2021-03-31,0.898,0.545,3,-6.244,0,0.164,0.353,0.0,0.106,0.669,120.011
66,237987,2019-09-13,0.551,0.814,4,-3.683,1,0.0425,0.00089,1.16e-06,0.18,0.469,130.971
62,188493,2016-03-11,0.741,0.626,1,-4.826,0,0.0886,0.02,0.0,0.0828,0.706,108.029
29,253973,2014-11-21,0.551,0.651,8,-7.257,1,0.0414,0.249,0.000178,0.0926,0.407,135.204
71,176591,2018-03-16,0.562,0.579,10,-6.788,0,0.484,0.274,0.0,0.102,0.577,84.143
67,232800,2012-10-29,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016
57,295647,2018-08-13,0.575,0.979,8,-1.561,0,0.396,0.0321,0.0,0.34,0.366,155.032
0,164600,2013-09-16,0.508,0.507,4,-9.832,1,0.0328,0.62,0.0106,0.324,0.624,134.588
0,216000,2019-04-01,0.809,0.745,6,-6.437,0,0.375,0.25,0.0,0.215,0.557,129.88
57,209000,2013-10-16,0.625,0.753,9,-6.057,1,0.0362,0.344,0.000519,0.0709,0.851,160.0
48,166827,2010-01-16,0.383,0.869,7,-5.348,1,0.0991,0.0824,0.0,0.0806,0.785,170.094
60,200471,2020-11-02,0.638,0.859,0,-3.958,1,0.27,0.094,0.0,0.215,0.438,169.994
64,254507,2016-03-11,0.389,0.373,6,-5.72,1,0.047,0.928,0.0,0.146,0.283,90.289
32,219333,2014-04-04,0.5,0.683,5,-6.642,0,0.035,0.0411,0.0,0.138,0.225,125.92
76,159011,2016,0.668,0.892,5,-3.001,0,0.0645,0.298,0.0,0.735,0.478,95.927
29,164533,2013-01-01,0.618,0.732,9,-7.078,1,0.0377,0.138,0.00233,0.301,0.814,123.498
69,256341,2018-05-04,0.849,0.699,4,-5.193,0,0.0574,0.185,0.00118,0.0954,0.0778,100.989
10,184732,2020-10-23,0.753,0.657,7,-3.061,1,0.045,0.173,0.0,0.112,0.435,107.013
70,535963,2013-02-26,0.262,0.361,2,-10.187,1,0.0333,0.508,0.00268,0.108,0.056,126.786
0,225000,2013,0.8,0.728,1,-7.446,0,0.0979,0.121,0.0,0.295,0.739,128.009
46,237533,2010-11-23,0.41,0.959,7,-4.089,1,0.081,0.000288,3.38e-06,0.0733,0.425,106.29
59,194387,2018-06-08,0.618,0.746,11,-6.337,0,0.0258,0.0311,0.0742,0.333,0.611,121.002
53,182502,2019-10-18,0.801,0.383,3,-6.098,1,0.0323,0.826,0.0,0.113,0.564,100.033
55,195852,2017-04-14,0.612,0.9,2,-2.1,1,0.0561,0.0642,1.82e-06,0.431,0.338,124.535
63,161564,2020-11-05,0.676,0.828,10,-4.725,0,0.261,0.132,4.63e-06,0.0822,0.544,139.974
65,179457,2019-03-15,0.611,0.835,6,-4.107,1,0.139,0.167,0.0,0.107,0.672,102.023
50,181596,2016-07-08,0.575,0.888,5,-2.544,0,0.0611,0.00466,1.64e-05,0.341,0.2,173.117
48,227747,2016-05-06,0.823,0.385,2,-9.714,1,0.34,0.0299,0.00247,0.107,0.241,118.053
19,206373,2020-04-03,0.514,0.802,9,-5.328,1,0.0321,0.0574,0.0,0.565,0.35,117.304
64,224000,2019-02-08,0.761,0.685,5,-9.796,0,0.125,0.259,2.92e-06,0.115,0.596,103.949
34,230787,2010-11-15,0.459,0.848,7,-5.429,0,0.0434,0.00555,0.00731,0.638,0.569,136.183
52,185000,2012-10-19,0.532,0.487,0,-7.5,1,0.0264,0.368,9.49e-05,0.148,0.163,96.335
32,196759,2020-12-22,0.744,0.897,1,-4.378,1,0.121,0.0659,0.0,0.225,0.721,124.976
63,250387,2016-06-17,0.797,0.642,0,-8.082,1,0.0725,0.0799,1.19e-05,0.371,0.667,113.999
61,194760,2014,0.353,0.529,5,-6.715,1,0.089,0.245,8.29e-05,0.221,0.423,164.093
2,201947,2018-10-26,0.303,0.942,0,-3.222,0,0.0961,5.47e-05,0.0909,0.806,0.544,90.345
5,253760,2021-01-22,0.36,0.191,0,-17.041,0,0.0311,0.575,1.9e-06,0.093,0.289,99.1
61,186067,2016-08-05,0.49,0.644,11,-5.399,1,0.0278,0.241,0.0,0.111,0.49,74.979
0,179583,2019-12-10,0.797,0.687,7,-5.11,1,0.293,0.108,0.0,0.0656,0.834,93.991
5,376573,2020-02-04,0.445,0.871,9,-6.505,0,0.0765,0.000263,0.128,0.0579,0.0783,120.098
71,157477,2019-06-21,0.46,0.426,0,-7.286,0,0.218,0.232,0.0754,0.0847,0.432,88.802
87,212093,2020-09-18,0.673,0.704,6,-8.056,1,0.36,0.196,0.0,0.0898,0.372,86.919
22,332182,2016-12-20,0.31,0.497,4,-8.2,0,0.0323,0.125,0.0596,0.345,0.138,109.928
53,257200,2014-07-04,0.643,0.793,9,-4.999,1,0.0372,0.0118,1.57e-05,0.144,0.531,130.062
69,131139,2018-05-04,0.79,0.768,6,-5.638,1,0.284,0.148,0.000947,0.126,0.691,80.029
0,195668,2018-01-22,0.245,0.917,7,-5.801,1,0.0656,0.00617,1.56e-06,0.0619,0.335,100.527
1,201827,2014-10-20,0.421,0.758,0,-7.328,1,0.0487,0.0659,1.96e-05,0.0772,0.48,95.212
4,227077,2013-01-03,0.648,0.663,6,-7.166,0,0.0754,0.0027,0.0324,0.374,0.052,130.073
69,234027,2021-03-18,0.561,0.722,4,-6.437,0,0.068,0.173,4.86e-05,0.175,0.173,103.099
0,204696,2014-09-11,0.764,0.708,10,-6.8,1,0.0345,0.0541,0.288,0.0791,0.712,119.995
73,229928,2015-01-12,0.502,0.685,0,-5.847,0,0.0283,0.000531,1.61e-06,0.0923,0.574,81.978
52,217667,2011-03-29,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02
3,197760,2020-09-25,0.765,0.695,2,-6.57,1,0.342,0.02,0.0437,0.13,0.7,159.865
68,195616,2020-07-31,0.679,0.869,7,-2.357,1,0.102,0.343,0.0,0.11,0.493,145.986
63,172453,2014-05-26,0.476,0.152,2,-12.457,1,0.0369,0.939,0.0,0.126,0.288,71.395
57,217173,2012-04-03,0.773,0.684,0,-6.763,1,0.067,0.0784,0.0,0.0868,0.484,89.992
53,178333,2016-09-23,0.842,0.385,1,-11.917,1,0.0425,0.00294,2.79e-05,0.075,0.833,89.189
68,328507,2014-08-12,0.444,0.35,9,-7.194,1,0.0483,0.453,0.109,0.0824,0.0973,95.979
78,135920,2016-06-10,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088
44,290120,2010-05-16,0.514,0.726,9,-6.381,1,0.0309,0.147,0.0,0.103,0.432,111.99
68,156200,2014-01-14,0.588,0.807,2,-3.426,1,0.0283,0.0835,0.0,0.109,0.674,110.014
69,238747,2015-03-20,0.715,0.715,5,-7.364,1,0.0902,0.0526,0.0,0.0936,0.507,134.922
79,200400,2012-11-12,0.514,0.727,0,-6.131,1,0.0492,0.126,0.0,0.0978,0.37,147.917
42,151873,2020-01-10,0.8,0.876,6,-0.882,1,0.113,0.0148,0.0,0.218,0.912,100.025
62,180048,2018-12-21,0.876,0.473,2,-8.44,1,0.107,0.0119,0.0,0.0806,0.189,127.933
77,213264,2017-06-22,0.786,0.852,8,-2.687,1,0.0813,0.0687,0.0,0.0759,0.455,125.036
66,301769,2012-03-23,0.569,0.881,11,-5.873,0,0.365,0.111,0.0,0.655,0.811,148.067
77,226073,2015-08-03,0.811,0.266,7,-12.478,1,0.0406,0.56,1.05e-06,0.0962,0.211,130.044
51,175191,2018-09-28,0.719,0.67,9,-6.092,0,0.0614,0.0024,0.0558,0.0958,0.47,118.021
53,325707,2010-07-01,0.521,0.809,8,-6.432,1,0.0282,0.0159,0.00121,0.115,0.185,99.966
54,205497,2011-11-29,0.748,0.467,1,-11.707,1,0.0457,0.337,0.0528,0.0937,0.938,90.008
71,248156,2017-03-03,0.625,0.707,2,-4.761,1,0.0337,0.22,0.0,0.213,0.479,138.064
71,250320,2012-09-25,0.517,0.811,5,-4.526,0,0.286,0.186,0.0,0.105,0.494,168.269
53,182034,2019-01-18,0.752,0.443,0,-7.609,0,0.118,0.792,0.0,0.151,0.849,127.939
61,194053,2019-03-08,0.786,0.567,10,-6.52,0,0.0406,0.381,0.0,0.0565,0.734,130.003
52,180021,2015-01-23,0.827,0.576,4,-7.774,1,0.0372,0.184,0.029,0.0656,0.41,118.04
4,241667,2017-03-10,0.633,0.878,9,-3.571,1,0.0451,0.379,0.0,0.0746,0.718,137.967
69,212467,2018-04-27,0.731,0.774,10,-5.273,0,0.0555,0.434,3.34e-06,0.114,0.219,100.005
73,206702,2020-03-09,0.836,0.617,0,-4.363,1,0.0534,0.17,0.0,0.319,0.866,138.066
52,292147,2016-11-11,0.35,0.967,11,-3.388,1,0.1,0.000153,0.117,0.258,0.461,153.656
26,298560,2011-07-22,0.622,0.548,11,-7.458,0,0.0449,0.713,1.42e-05,0.131,0.374,130.057
66,173045,2015-08-14,0.812,0.479,8,-6.47,1,0.0429,0.0485,0.0,0.102,0.0873,95.505
7,201627,2016-03-11,0.683,0.774,3,-9.346,1,0.0317,0.142,0.00102,0.196,0.787,134.986
55,216560,2013-07-16,0.624,0.878,8,-2.934,1,0.0514,0.000457,0.0,0.0656,0.878,119.106
62,225333,2013-01-01,0.563,0.61,2,-7.136,1,0.0332,0.341,0.0,0.125,0.391,114.855
83,242733,2012-09-18,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002
67,207960,2017-05-26,0.71,0.909,2,-2.777,1,0.0639,0.0135,0.00123,0.303,0.648,115.001
40,139186,2018-01-01,0.581,0.457,9,-13.459,1,0.0327,0.383,0.00333,0.0999,0.67,89.983
47,306427,2010-10-24,0.657,0.894,11,-4.805,1,0.0312,0.109,0.173,0.118,0.355,105.008
0,225933,2011-04-19,0.384,0.638,2,-7.469,1,0.0384,0.193,0.000699,0.322,0.635,156.964
51,387840,2011-09-21,0.269,0.903,7,-5.705,1,0.175,0.0121,4.14e-05,0.0971,0.0967,149.757
83,172800,2017-10-30,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007
16,227853,2013-01-01,0.586,0.192,7,-15.232,1,0.0283,0.904,0.0095,0.118,0.319,99.986
58,52250,2015,0.818,0.502,10,-5.188,1,0.0297,0.573,0.000667,0.104,0.739,102.248
5,240107,2017-03-10,0.691,0.785,4,-4.858,0,0.0908,0.551,0.0,0.4,0.894,153.981
33,204613,2011-01-01,0.774,0.825,9,-3.088,0,0.0343,0.112,2.25e-06,0.19,0.815,93.026
46,271427,2013-01-01,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0
67,222813,2014-09-19,0.443,0.533,7,-5.956,1,0.0473,0.429,3.66e-06,0.332,0.596,183.791
70,232720,2010-01-01,0.552,0.603,8,-5.71,1,0.0334,0.199,0.0,0.151,0.231,139.908
1,338334,2017-12-29,0.686,0.821,11,-3.761,0,0.0552,0.000138,0.241,0.0894,0.335,137.992
5,194773,2019-12-27,0.671,0.724,7,-6.665,0,0.0997,0.0271,1.42e-05,0.139,0.733,101.998
54,230600,2016-12-16,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-06,0.102,0.479,82.45
61,178160,2011-10-11,0.597,0.172,7,-13.641,1,0.0333,0.934,7.45e-06,0.102,0.4,133.23
56,299934,2012-11-12,0.399,0.721,4,-5.562,0,0.0523,0.0621,0.00282,0.278,0.113,160.125
61,196747,2012-01-01,0.664,0.799,7,-5.121,0,0.0368,0.0932,0.000108,0.105,0.35,94.991
1,160350,2018-12-21,0.649,0.819,1,-4.292,1,0.0435,0.00809,5.26e-05,0.125,0.375,100.004
49,261973,2014-10-14,0.839,0.83,11,-8.785,1,0.0479,0.363,0.0491,0.112,0.908,117.997
52,224529,2011-09-09,0.843,0.425,8,-8.676,1,0.0352,0.565,0.0,0.102,0.284,104.02
74,197347,2019-12-13,0.653,0.869,5,-3.725,1,0.0382,0.128,2.2e-05,0.046,0.697,122.017
71,206920,2016-07-01,0.62,0.93,8,-5.615,1,0.0486,0.0662,0.0,0.0788,0.675,126.041
0,164480,2018-12-28,0.485,0.634,0,-7.998,1,0.0268,0.28,0.0,0.671,0.687,98.625
49,203608,2017-01-27,0.639,0.823,4,-3.622,1,0.0359,0.015,1.87e-06,0.121,0.743,99.999
64,164010,2018-09-07,0.662,0.614,11,-5.864,0,0.0645,0.28,0.0,0.187,0.198,119.842
57,261543,2020-02-28,0.526,0.575,9,-5.215,0,0.0309,0.225,0.0,0.108,0.19,84.047
77,205116,2020-09-30,0.599,0.449,7,-7.423,1,0.0529,0.161,2.66e-05,0.107,0.143,158.0
76,221947,2011-10-24,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044
44,298053,2011-01-01,0.614,0.374,2,-10.878,1,0.0359,0.00534,0.000623,0.0792,0.34,76.814
49,186480,2019-02-15,0.658,0.218,8,-10.604,0,0.0315,0.868,0.0,0.184,0.398,94.875
58,225358,2017-10-31,0.854,0.416,0,-10.474,1,0.105,0.121,0.213,0.106,0.38,130.002
57,116936,2015-06-15,0.804,0.63,10,-4.563,1,0.0451,0.00879,0.123,0.079,0.19,148.006
9,295373,2016-05-13,0.231,0.97,1,-3.209,1,0.178,0.00167,3.2e-05,0.206,0.191,164.692
73,196363,2020-08-20,0.767,0.569,4,-6.805,0,0.216,0.00988,1.45e-05,0.109,0.524,77.052
46,227933,2017-03-22,0.517,0.545,6,-7.095,1,0.028,0.125,0.0,0.106,0.244,81.358
50,182563,2019-10-25,0.556,0.307,5,-10.703,0,0.0373,0.682,0.000193,0.13,0.181,113.664
31,198933,2019-12-13,0.156,0.189,11,-22.691,1,0.0444,0.127,0.364,0.41,0.0366,87.813
46,189333,2012-01-01,0.602,0.848,7,-5.526,0,0.214,0.146,0.0,0.157,0.78,170.048
55,204347,2014-01-01,0.53,0.783,3,-4.61,1,0.0388,0.0227,2.11e-06,0.0987,0.397,127.971
62,268000,2014-12-15,0.391,0.604,2,-8.104,1,0.212,0.00812,5.18e-06,0.0443,0.168,169.658
71,233301,2020-06-12,0.936,0.825,1,-4.928,1,0.189,0.00612,0.0017,0.0703,0.843,123.991
63,381040,2016-12-09,0.786,0.921,0,-6.842,1,0.101,0.0552,0.00181,0.0629,0.628,118.373
68,244333,2015-05-04,0.559,0.301,9,-9.066,1,0.0297,0.055,0.00979,0.101,0.177,116.123
55,300987,2011-03-08,0.536,0.824,0,-4.403,1,0.0767,0.0458,0.000199,0.174,0.172,119.004
7,281387,2019-07-19,0.447,0.619,1,-7.646,1,0.0253,0.302,9.02e-05,0.199,0.606,99.712
63,213137,2017-09-15,0.599,0.377,7,-9.829,1,0.105,0.441,0.00813,0.105,0.543,74.314
59,195093,2020-03-06,0.737,0.668,11,-6.385,0,0.21,0.0263,0.0,0.0927,0.544,98.979
61,206320,2016-06-24,0.571,0.903,7,-2.184,1,0.214,0.0615,1.23e-06,0.186,0.477,127.951
45,203600,2012-01-01,0.865,0.46,1,-12.076,1,0.0434,0.0563,0.0272,0.0726,0.965,96.116
75,245290,2021-04-09,0.642,0.576,1,-8.524,1,0.0282,0.488,0.0,0.159,0.469,125.0
49,248307,2014-06-24,0.557,0.621,7,-6.689,1,0.0232,0.181,2.79e-06,0.299,0.352,83.194
6,262853,2019-12-26,0.651,0.827,7,-5.782,1,0.0381,0.00656,0.366,0.108,0.973,125.999
48,199849,2018-06-15,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001
49,173600,2016-07-07,0.486,0.417,5,-6.259,0,0.176,0.157,0.00223,0.155,0.571,173.887
0,230426,2012-04-23,0.555,0.866,11,-8.938,0,0.121,0.106,0.00117,0.0777,0.964,87.317
47,196747,2012-01-01,0.664,0.799,7,-5.121,0,0.0368,0.0932,0.000108,0.105,0.35,94.991
80,220800,2010-03-30,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963
53,281107,2011-02-18,0.786,0.709,9,-5.737,0,0.0395,0.0192,0.00118,0.0845,0.285,122.019
1,144693,2021-04-09,0.689,0.302,10,-8.441,1,0.0326,0.734,0.0,0.13,0.699,127.634
53,430733,2011-01-01,0.585,0.815,7,-4.203,1,0.228,0.0221,0.0,0.14,0.541,140.077
0,165042,2015-10-03,0.663,0.685,9,-10.817,0,0.301,0.139,0.0,0.146,0.496,139.863
65,210093,2010-11-24,0.561,0.87,8,-6.103,1,0.343,0.0015,2.82e-06,0.246,0.498,129.98
69,185916,2019-05-10,0.36,0.89,8,-5.645,1,0.0383,0.0171,0.252,0.146,0.0897,106.554
15,173659,2018-12-21,0.646,0.87,4,-5.21,0,0.0964,0.384,0.0,0.406,0.435,123.049
40,294387,2014-03-17,0.798,0.838,1,-3.22,0,0.029,0.0109,0.000844,0.32,0.966,109.997
64,212600,2014-01-01,0.793,0.634,7,-4.807,1,0.0324,0.038,1.76e-06,0.304,0.615,117.023
72,122517,2018-10-14,0.618,0.496,0,-9.972,0,0.0504,0.83,0.0,0.12,0.255,143.296
43,230773,2014-10-27,0.613,0.661,9,-4.984,1,0.0263,0.00652,0.0,0.0976,0.509,110.978
8,237493,2020-12-16,0.559,0.845,11,-3.871,1,0.0379,0.222,0.0,0.164,0.304,94.916
57,209715,2015-04-29,0.724,0.794,1,-3.982,1,0.0885,0.0594,0.0,0.201,0.815,98.0
4,216000,2015-11-11,0.781,0.683,7,-8.472,1,0.159,0.0232,0.0,0.267,0.768,123.026
0,161045,2021-04-16,0.347,0.965,10,-6.014,1,0.142,0.0504,0.0,0.343,0.392,90.987
63,200563,2019-07-19,0.531,0.224,2,-10.878,1,0.0293,0.874,0.0,0.111,0.276,74.98
25,223840,2013-11-01,0.528,0.552,6,-6.4,0,0.0289,0.275,0.0,0.0961,0.224,141.885
59,203400,2013-06-18,0.474,0.688,1,-6.047,1,0.184,0.401,0.0,0.657,0.741,152.087
49,178375,2020-11-05,0.858,0.485,0,-6.353,1,0.0492,0.316,0.00212,0.369,0.568,108.067
0,222224,2011,0.3,0.816,9,-6.76,1,0.0577,0.00436,0.0415,0.37,0.284,137.819
63,234787,2015-11-13,0.558,0.296,10,-9.18,1,0.0427,0.907,0.0,0.108,0.463,76.04
52,208667,2012-04-09,0.648,0.651,5,-5.289,0,0.082,0.0608,0.0,0.245,0.541,89.882
67,201720,2021-01-08,0.618,0.457,0,-9.326,0,0.0352,0.594,4.86e-05,0.136,0.447,79.942
8,300869,2020-01-17,0.499,0.5,7,-10.193,1,0.0514,0.0773,0.00025,0.968,0.298,92.454
63,262520,2014-05-27,0.663,0.522,1,-8.741,1,0.0374,0.392,5.41e-06,0.197,0.301,99.765
42,227547,2016-04-08,0.449,0.659,8,-7.312,1,0.0446,0.0756,0.0,0.0873,0.114,100.229
69,159011,2019-04-17,0.668,0.892,5,-3.001,0,0.0645,0.298,0.0,0.735,0.478,95.927
41,314424,2015-09-04,0.458,0.918,7,-5.228,1,0.0403,5.79e-05,0.042,0.281,0.528,112.512
6,212869,2020-12-18,0.813,0.554,9,-6.631,1,0.0544,0.315,0.0,0.105,0.86,148.011
1,236484,2016-12-16,0.486,0.788,7,-3.774,0,0.0355,0.0247,0.0,0.0666,0.237,130.018
47,260880,2010-11-21,0.691,0.722,11,-5.988,1,0.049,0.0252,0.00574,0.145,0.513,128.004
